0	3500	99058400000	0	2.51209E+20
7100	3500	99058400000	0	2.51209E+20
17100	3500	99058400000	0	2.51209E+20
27100	3500	99058400000	0	2.51209E+20
37100	3500	99058400000	0	2.51209E+20
47100	3500	99058400000	0	2.51209E+20
57100	3500	99058400000	0	2.51209E+20
67100	3500	99058400000	0	2.51209E+20
77100	3500	99058400000	0	2.51209E+20
87100	3500	99058400000	0	2.51209E+20
97100	3500	99058400000	0	2.51209E+20
107100	3500	99058400000	0	2.51209E+20
117100	3500	99058400000	0	2.51209E+20
127100	3500	99058400000	0	2.51209E+20
137100	3500	99058400000	0	2.51209E+20
147100	3500	99058400000	0	2.51209E+20
157100	3500	99058400000	0	2.51209E+20
167100	3500	99058400000	0	2.51209E+20
177100	3500	99058400000	0	2.51209E+20
187100	3500	99058400000	0	2.51209E+20
197100	3500	99058400000	0	2.51209E+20
207100	3500	99058400000	0	2.51209E+20
217100	3500	99058400000	0	2.51209E+20
227100	3500	99058400000	0	2.51209E+20
237100	3500	99058400000	0	2.51209E+20
247100	3500	99058400000	0	2.51209E+20
257100	3500	99058400000	0	2.51209E+20
267100	3500	99058400000	0	2.51209E+20
277100	3500	99058400000	0	2.51209E+20
287100	3500	99058400000	0	2.51209E+20
297100	3500	99058400000	0	2.51209E+20
307100	3500	99058400000	0	2.51209E+20
317100	3500	99058400000	0	2.51209E+20
327100	3500	99058400000	0	2.51209E+20
337100	3500	99058400000	0	2.51209E+20
347100	3500	1.16525E+11	0	2.95505E+20
357100	3500	1.23077E+11	0	3.1212E+20
367100	3500	1.3109E+11	0	3.32442E+20
377100	3500	1.35409E+11	0	3.43395E+20
387100	3500	1.41574E+11	0	3.59027E+20
396100	3500	1.47875E+11	0	3.75007E+20
397100	3500	1.02567E+11	24025400000	3.00725E+20
407100	3500	1.02567E+11	24025400000	3.00725E+20
417100	3500	81256700000	36064350000	2.67037E+20
427100	3500	76664350000	40460000000	2.62822E+20
437100	3500	72625700000	44607150000	2.59592E+20
447100	3500	68280100000	48695150000	2.55483E+20
457100	3500	65353400000	51609600000	2.52988E+20
467100	3500	62896050000	54057150000	2.50894E+20
477100	3500	61958750000	56000000000	2.51802E+20
487100	3500	58609600000	59410400000	2.49075E+20
497100	3500	58547300000	61446350000	2.52359E+20
507100	3500	57618400000	62921600000	2.52497E+20
517100	3500	55971650000	65016350000	2.51862E+20
527100	3500	56526400000	66533600000	2.55834E+20
537100	3500	60891250000	69308750000	2.71595E+20
547100	3500	60363100000	69308750000	2.70256E+20
557100	3500	58685200000	69620600000	2.66528E+20
567100	3500	58916900000	70560350000	2.68705E+20
577100	3500	59642450000	69933150000	2.69484E+20
587100	3500	58782850000	69308750000	2.66249E+20
597100	3500	59500700000	68687150000	2.67018E+20
607100	3500	61445650000	67452350000	2.69863E+20
617100	3500	62672050000	66839150000	2.71936E+20
627100	3500	65468900000	66228750000	2.77997E+20
637100	3500	65385950000	66533600000	2.78302E+20
647100	3500	66888850000	66839150000	2.8263E+20
657100	3500	67950050000	66839150000	2.85321E+20
667100	3500	68934600000	67145400000	2.88336E+20
677100	3500	69308750000	67760000000	2.90324E+20
687100	3500	68773600000	67760000000	2.88966E+20
697100	3500	67255300000	67452350000	2.84596E+20
707100	3500	67869200000	67145400000	2.85634E+20
717100	3500	69092800000	66533600000	2.87702E+20
727100	3500	70691950000	66533600000	2.91758E+20
737100	3500	71686300000	66839150000	2.94796E+20
747100	3500	71456350000	67760000000	2.9577E+20
757100	3500	72766400000	68997600000	3.01184E+20
767100	3500	75263300000	69933150000	3.09098E+20
777100	3500	77161700000	71190350000	3.16038E+20
787100	3500	79159150000	72140600000	3.2271E+20
797100	3500	80614450000	73097150000	3.28018E+20
807100	3500	82082350000	74060000000	3.33368E+20
817100	3500	83562850000	75029150000	3.38761E+20
827100	3500	83905150000	76004600000	3.41278E+20
837100	3500	83748350000	76658400000	3.41986E+20
847100	3500	83092450000	76986350000	3.40877E+20
857100	3500	83668900000	76986350000	3.42339E+20
867100	3500	83668900000	76986350000	3.42339E+20
877100	3500	83668900000	76986350000	3.42339E+20
887100	3500	83668900000	76986350000	3.42339E+20
897100	3500	83668900000	76986350000	3.42339E+20
907100	3500	84324800000	76658400000	3.43448E+20
917100	3500	83827100000	76331150000	3.41633E+20
927100	3500	83252050000	76331150000	3.40174E+20
937100	3500	82913950000	75353600000	3.37664E+20
947100	3500	82991300000	75029150000	3.37312E+20
957100	3500	83067950000	74705400000	3.36959E+20
967100	3500	82497800000	74705400000	3.35513E+20
977100	3500	82574450000	74382350000	3.35161E+20
987100	3500	82082350000	74060000000	3.33368E+20
997100	3500	82158300000	73738350000	3.33017E+20
1007100	3500	81591650000	73738350000	3.3158E+20
1017100	3500	81667600000	73417400000	3.3123E+20
1027100	3500	81178300000	73097150000	3.29448E+20
1037100	3500	80614450000	73097150000	3.28018E+20
1047100	3500	80690400000	72777600000	3.2767E+20
1057100	3500	80765650000	72458750000	3.27322E+20
1067100	3500	80203900000	72458750000	3.25897E+20
1077100	3500	80279150000	72140600000	3.2555E+20
1087100	3500	79718800000	72140600000	3.24129E+20
1097100	3500	79794050000	71823150000	3.23783E+20
1107100	3500	79868600000	71506400000	3.23437E+20
1117100	3500	79310350000	71506400000	3.22021E+20
1127100	3500	79384900000	71190350000	3.21676E+20
1137100	3500	78271900000	71190350000	3.18853E+20
1147100	3500	78347150000	70875000000	3.18511E+20
1157100	3500	78421700000	70560350000	3.18168E+20
1167100	3500	77867650000	70560350000	3.16763E+20
1177100	3500	77942200000	70246400000	3.16421E+20
1187100	3500	77389550000	70246400000	3.1502E+20
1197100	3500	77464100000	69933150000	3.14679E+20
1207100	3500	76912850000	69933150000	3.13281E+20
1217100	3500	76987400000	69620600000	3.12942E+20
1227100	3500	76437550000	69620600000	3.11548E+20
1237100	3500	76512100000	69308750000	3.11209E+20
1247100	3500	75415900000	69308750000	3.0843E+20
1257100	3500	75491150000	68997600000	3.08094E+20
1267100	3500	74944800000	68997600000	3.06709E+20
1277100	3500	75020050000	68687150000	3.06375E+20
1287100	3500	74475100000	68687150000	3.04993E+20
1297100	3500	74550350000	68377400000	3.0466E+20
1307100	3500	74006800000	68377400000	3.03281E+20
1317100	3500	74082050000	68068350000	3.0295E+20
1327100	3500	73539900000	68068350000	3.01575E+20
1337100	3500	73615150000	67760000000	3.01244E+20
1347100	3500	73074400000	67760000000	2.99873E+20
1357100	3500	73149650000	67452350000	2.99544E+20
1367100	3500	72610300000	67452350000	2.98176E+20
1377100	3500	72071650000	67452350000	2.9681E+20
1387100	3500	72147600000	67145400000	2.96484E+20
1397100	3500	71610350000	67145400000	2.95121E+20
1407100	3500	71073800000	67145400000	2.93761E+20
1417100	3500	71150450000	66839150000	2.93437E+20
1427100	3500	71150450000	66839150000	2.93437E+20
1437100	3500	70615300000	66839150000	2.9208E+20
1447100	3500	70615300000	66839150000	2.9208E+20
1457100	3500	70080850000	66839150000	2.90725E+20
1467100	3500	69547100000	66839150000	2.89371E+20
1477100	3500	69547100000	66839150000	2.89371E+20
1487100	3500	69547100000	66839150000	2.89371E+20
1497100	3500	69547100000	66839150000	2.89371E+20
1507100	3500	69547100000	66839150000	2.89371E+20
1517100	3500	68934600000	67145400000	2.88336E+20
1527100	3500	68934600000	67145400000	2.88336E+20
1537100	3500	68934600000	67145400000	2.88336E+20
1547100	3500	68934600000	67145400000	2.88336E+20
1557100	3500	69468350000	67145400000	2.89689E+20
1567100	3500	68854450000	67452350000	2.88651E+20
1577100	3500	68854450000	67452350000	2.88651E+20
1587100	3500	68239150000	67760000000	2.87611E+20
1597100	3500	68773600000	67760000000	2.88966E+20
1607100	3500	68156900000	68068350000	2.87924E+20
1617100	3500	68156900000	68068350000	2.87924E+20
